name,region,country,lat,lon,tz_id,localtime_epoch,localtime
Hubli,Karnataka,India,15.35,75.17,Asia/Kolkata,1717693682,2024-06-06 22:38
Belgaum,Karnataka,India,15.87,74.5,Asia/Kolkata,1717693693,2024-06-06 22:38
Bengaluru,Karnataka,India,12.98,77.58,Asia/Kolkata,1717693703,2024-06-06 22:38
Mysore,Karnataka,India,12.31,76.65,Asia/Kolkata,1717693713,2024-06-06 22:38
Davangere,Karnataka,India,14.47,75.92,Asia/Kolkata,1717693723,2024-06-06 22:38
Mangalore,Karnataka,India,12.86,74.84,Asia/Kolkata,1717693734,2024-06-06 22:38
Hubli,Karnataka,India,15.35,75.17,Asia/Kolkata,1717693744,2024-06-06 22:39
Belgaum,Karnataka,India,15.87,74.5,Asia/Kolkata,1717693754,2024-06-06 22:39
Bengaluru,Karnataka,India,12.98,77.58,Asia/Kolkata,1717693764,2024-06-06 22:39
Mysore,Karnataka,India,12.31,76.65,Asia/Kolkata,1717693775,2024-06-06 22:39
Davangere,Karnataka,India,14.47,75.92,Asia/Kolkata,1717693785,2024-06-06 22:39
Mangalore,Karnataka,India,12.86,74.84,Asia/Kolkata,1717693795,2024-06-06 22:39
Hubli,Karnataka,India,15.35,75.17,Asia/Kolkata,1717693806,2024-06-06 22:40
Belgaum,Karnataka,India,15.87,74.5,Asia/Kolkata,1717693815,2024-06-06 22:40
Bengaluru,Karnataka,India,12.98,77.58,Asia/Kolkata,1717693826,2024-06-06 22:40
Mysore,Karnataka,India,12.31,76.65,Asia/Kolkata,1717693837,2024-06-06 22:40
Davangere,Karnataka,India,14.47,75.92,Asia/Kolkata,1717693847,2024-06-06 22:40
Mangalore,Karnataka,India,12.86,74.84,Asia/Kolkata,1717693857,2024-06-06 22:40
Hubli,Karnataka,India,15.35,75.17,Asia/Kolkata,1717693866,2024-06-06 22:41
Belgaum,Karnataka,India,15.87,74.5,Asia/Kolkata,1717693878,2024-06-06 22:41
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1717693888,2024-06-06 22:41
Kochi,Kerala,India,9.97,76.23,Asia/Kolkata,1717693898,2024-06-06 22:41
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1717693908,2024-06-06 22:41
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717693918,2024-06-06 22:41
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717693929,2024-06-06 22:42
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1717693940,2024-06-06 22:42
Kochi,Kerala,India,9.97,76.23,Asia/Kolkata,1717693950,2024-06-06 22:42
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1717693960,2024-06-06 22:42
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717693970,2024-06-06 22:42
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717693981,2024-06-06 22:43
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1717693991,2024-06-06 22:43
Kochi,Kerala,India,9.97,76.23,Asia/Kolkata,1717694000,2024-06-06 22:43
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1717694012,2024-06-06 22:43
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717694022,2024-06-06 22:43
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717694033,2024-06-06 22:43
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1717694043,2024-06-06 22:44
Kochi,Kerala,India,9.97,76.23,Asia/Kolkata,1717694053,2024-06-06 22:44
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1717694063,2024-06-06 22:44
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717694073,2024-06-06 22:44
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717694084,2024-06-06 22:44
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1717694094,2024-06-06 22:44
Kochi,Kerala,India,9.97,76.23,Asia/Kolkata,1717694105,2024-06-06 22:45
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1717694115,2024-06-06 22:45
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717694126,2024-06-06 22:45
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717694135,2024-06-06 22:45
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717694146,2024-06-06 22:45
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717694156,2024-06-06 22:45
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717694166,2024-06-06 22:46
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717694177,2024-06-06 22:46
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717694187,2024-06-06 22:46
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717694198,2024-06-06 22:46
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717694207,2024-06-06 22:46
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717694217,2024-06-06 22:46
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717694228,2024-06-06 22:47
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717694238,2024-06-06 22:47
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717694249,2024-06-06 22:47
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717694259,2024-06-06 22:47
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717694269,2024-06-06 22:47
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717694280,2024-06-06 22:48
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717694290,2024-06-06 22:48
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717694300,2024-06-06 22:48
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717694311,2024-06-06 22:48
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717694321,2024-06-06 22:48
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717694331,2024-06-06 22:48
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717694342,2024-06-06 22:49
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717694352,2024-06-06 22:49
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717694362,2024-06-06 22:49
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717694372,2024-06-06 22:49
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717694383,2024-06-06 22:49
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717694393,2024-06-06 22:49
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717694403,2024-06-06 22:50
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717694413,2024-06-06 22:50
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717694423,2024-06-06 22:50
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717694434,2024-06-06 22:50
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717694444,2024-06-06 22:50
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717694454,2024-06-06 22:50
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717694465,2024-06-06 22:51
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717694475,2024-06-06 22:51
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717694495,2024-06-06 22:51
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717694506,2024-06-06 22:51
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717694517,2024-06-06 22:51
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717694525,2024-06-06 22:52
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717694536,2024-06-06 22:52
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717694557,2024-06-06 22:52
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717694566,2024-06-06 22:52
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717694577,2024-06-06 22:52
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717694587,2024-06-06 22:53
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717694598,2024-06-06 22:53
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717694619,2024-06-06 22:53
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717694629,2024-06-06 22:53
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717694639,2024-06-06 22:53
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717694650,2024-06-06 22:54
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717694660,2024-06-06 22:54
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717694680,2024-06-06 22:54
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717694691,2024-06-06 22:54
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717694701,2024-06-06 22:55
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717694710,2024-06-06 22:55
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717694721,2024-06-06 22:55
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717694742,2024-06-06 22:55
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717694753,2024-06-06 22:55
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717694763,2024-06-06 22:56
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717694773,2024-06-06 22:56
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717694783,2024-06-06 22:56
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717694792,2024-06-06 22:56
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717694804,2024-06-06 22:56
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717694824,2024-06-06 22:57
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717694834,2024-06-06 22:57
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717694845,2024-06-06 22:57
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717694855,2024-06-06 22:57
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717694865,2024-06-06 22:57
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717694885,2024-06-06 22:58
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717694895,2024-06-06 22:58
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717694906,2024-06-06 22:58
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717694916,2024-06-06 22:58
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717694927,2024-06-06 22:58
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717694946,2024-06-06 22:59
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717694957,2024-06-06 22:59
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717694967,2024-06-06 22:59
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717694978,2024-06-06 22:59
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717694988,2024-06-06 22:59
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717695009,2024-06-06 23:00
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717695019,2024-06-06 23:00
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717695029,2024-06-06 23:00
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717695039,2024-06-06 23:00
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717695050,2024-06-06 23:00
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717695070,2024-06-06 23:01
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717695081,2024-06-06 23:01
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717695091,2024-06-06 23:01
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717695101,2024-06-06 23:01
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717695111,2024-06-06 23:01
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717695122,2024-06-06 23:02
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717695132,2024-06-06 23:02
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717695142,2024-06-06 23:02
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717695153,2024-06-06 23:02
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717695163,2024-06-06 23:02
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717695173,2024-06-06 23:02
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717695184,2024-06-06 23:03
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717695194,2024-06-06 23:03
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717695205,2024-06-06 23:03
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717695214,2024-06-06 23:03
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717695225,2024-06-06 23:03
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717695235,2024-06-06 23:03
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717695245,2024-06-06 23:04
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717695255,2024-06-06 23:04
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717695266,2024-06-06 23:04
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717695275,2024-06-06 23:04
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717695287,2024-06-06 23:04
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717695296,2024-06-06 23:04
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717695306,2024-06-06 23:05
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717695316,2024-06-06 23:05
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717695327,2024-06-06 23:05
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717695337,2024-06-06 23:05
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717695348,2024-06-06 23:05
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717695357,2024-06-06 23:05
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717695368,2024-06-06 23:06
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717695379,2024-06-06 23:06
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717695389,2024-06-06 23:06
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717695399,2024-06-06 23:06
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717695420,2024-06-06 23:07
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717695430,2024-06-06 23:07
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717695440,2024-06-06 23:07
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717695450,2024-06-06 23:07
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717695460,2024-06-06 23:07
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717695481,2024-06-06 23:08
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717695491,2024-06-06 23:08
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717695502,2024-06-06 23:08
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717695512,2024-06-06 23:08
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717695522,2024-06-06 23:08
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717695543,2024-06-06 23:09
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717695553,2024-06-06 23:09
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717695563,2024-06-06 23:09
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717695574,2024-06-06 23:09
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717695585,2024-06-06 23:09
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717695604,2024-06-06 23:10
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717695614,2024-06-06 23:10
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717695625,2024-06-06 23:10
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717695635,2024-06-06 23:10
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717695645,2024-06-06 23:10
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717695666,2024-06-06 23:11
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717695677,2024-06-06 23:11
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717695686,2024-06-06 23:11
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717695697,2024-06-06 23:11
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717695707,2024-06-06 23:11
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717695717,2024-06-06 23:11
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717695728,2024-06-06 23:42
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717695737,2024-06-06 23:12
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717695749,2024-06-06 23:12
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717695759,2024-06-06 23:12
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717695769,2024-06-06 23:12
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717695779,2024-06-06 23:12
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717695790,2024-06-06 23:43
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717695799,2024-06-06 23:13
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717695810,2024-06-06 23:13
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717695820,2024-06-06 23:13
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717695830,2024-06-06 23:13
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717695841,2024-06-06 23:14
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717695851,2024-06-06 23:44
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717695861,2024-06-06 23:14
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717695872,2024-06-06 23:14
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717695882,2024-06-06 23:14
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717695891,2024-06-06 23:14
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717695902,2024-06-06 23:15
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717695913,2024-06-06 23:45
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717695923,2024-06-06 23:15
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717695933,2024-06-06 23:15
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717695944,2024-06-06 23:15
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717695954,2024-06-06 23:15
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717695964,2024-06-06 23:16
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717695974,2024-06-06 23:46
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717695984,2024-06-06 23:16
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717695995,2024-06-06 23:16
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717696006,2024-06-06 23:16
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717696016,2024-06-06 23:16
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717696025,2024-06-06 23:17
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717696036,2024-06-06 23:17
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717696046,2024-06-06 23:17
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717696057,2024-06-06 23:17
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717696068,2024-06-06 23:17
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717696077,2024-06-06 23:17
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717696088,2024-06-06 23:18
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717696098,2024-06-06 23:18
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717696108,2024-06-06 23:18
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717696119,2024-06-06 23:18
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717696131,2024-06-06 23:18
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717696141,2024-06-06 23:19
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717696151,2024-06-06 23:19
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717696162,2024-06-06 23:19
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717696172,2024-06-06 23:19
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717696182,2024-06-06 23:19
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717696193,2024-06-06 23:19
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717696203,2024-06-06 23:20
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717696213,2024-06-06 23:20
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717696224,2024-06-06 23:20
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717696235,2024-06-06 23:20
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717696246,2024-06-06 23:20
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717696256,2024-06-06 23:20
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717696266,2024-06-06 23:21
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717696277,2024-06-06 23:21
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717696287,2024-06-06 23:21
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717696297,2024-06-06 23:21
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717696307,2024-06-06 23:21
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717696317,2024-06-06 23:21
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717696328,2024-06-06 23:22
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717696338,2024-06-06 23:22
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717696348,2024-06-06 23:22
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717696359,2024-06-06 23:22
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717696369,2024-06-06 23:22
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717696378,2024-06-06 23:22
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717696389,2024-06-06 23:23
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717696400,2024-06-06 23:23
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717696410,2024-06-06 23:23
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717696421,2024-06-06 23:23
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717696430,2024-06-06 23:23
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717696441,2024-06-06 23:24
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717696451,2024-06-06 23:24
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717696462,2024-06-06 23:24
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717696472,2024-06-06 23:24
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717696482,2024-06-06 23:24
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717696492,2024-06-06 23:24
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717696503,2024-06-06 23:25
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717696513,2024-06-06 23:25
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717696523,2024-06-06 23:25
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717696534,2024-06-06 23:25
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717696544,2024-06-06 23:25
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717696555,2024-06-06 23:25
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717696563,2024-06-06 23:26
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717696575,2024-06-06 23:26
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717696586,2024-06-06 23:26
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717696596,2024-06-06 23:26
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717696606,2024-06-06 23:26
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717696617,2024-06-06 23:26
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717696626,2024-06-06 23:27
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717696636,2024-06-06 23:27
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717696646,2024-06-06 23:27
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717696657,2024-06-06 23:27
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717696667,2024-06-06 23:27
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717696678,2024-06-06 23:27
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717696688,2024-06-06 23:28
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717696698,2024-06-06 23:28
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717696709,2024-06-06 23:28
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717696719,2024-06-06 23:28
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717696729,2024-06-06 23:28
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717696740,2024-06-06 23:29
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717696750,2024-06-06 23:29
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717696760,2024-06-06 23:29
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717696770,2024-06-06 23:29
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717696781,2024-06-06 23:29
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717696791,2024-06-06 23:29
